회사,날짜,시간,카테고리,제목,본문
퍼스텍,2012.12.10,1633,전체,북 미사일 발사 연기로 방산주 일제히 급락,"		 북한이 장거리 미사일 발사를 연기하자 방산주들이 일제히 하락했다.10일 코스닥시장에서 방위산업 부품 제조업체 빅텍은 가격제한폭(14.81%)까지 떨어진 1,725원에 거래를 마쳤다. 스페코 역시 가격제한폭(14.95%)까지 하락한 2,190원에 거래를 끝냈으며 퍼스텍(-5.05%)∙휴니드(-4.91%)도 큰 폭으로 하락했다.이날 방산주들이 약세를 보인 것은 북한이 장거리 로켓 미사일 발사를 잠정 연기했다는 소식이 전해졌기 때문으로 풀이된다. 북한은 당초 10~22일께 장거리 미사일을 발사할 것이라고 발표했지만 지난 8일 돌연 발사시기를 조절하는 문제를 검토하고 있다고 밝혀 발사 연기 가능성을 시사했다. 이병준 동양증권 연구원은 ""북한의 미사일 발사시점은 정치적 이해관계에 따라 유동적으로 움직이는 만큼 예측하기 힘들다""며 ""실제 발사를 하더라도 관련 산업에 미치는 영향을 크지 않기 때문에 분위기에 편승하는 추격매매는 자제해야 한다""고 말했다.한동훈기자 hooni@sed.co.kr[한국아이닷컴 인기기사]☞늘 먹던 '한국산 딸기' 외국선… 깜짝☞[단독] 아차 하다간 전기료 13배 '날벼락'☞레이저 빔 이용해서… 깜짝 놀랄 신기술☞빙판길도… 상상 초월한 괴물車 '화들짝'☞'백발백중' 무시무시한 한국전투기 조종사[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.12.03,1733,전체,'북 로켓' 만난 방산주 줄줄이 상한가," 발사 가능성 높아져 강세남북경협주는 일제 하락 북한이 장거리 로켓 발사를 강행할 가능성이 커지면서 방산주들이 급등세를 보였다. 3일 코스닥시장에서 방산 관련주들이 일제히 상한가를 기록했다. 군함용 장비를 생산하는 스페코와 군용 전자 시스템 제조업체인 빅텍이 각각 가격제한폭인 14.84%(365원), 14.79%(250원) 상승한 2,825원, 1,940원에 장을 마쳤고 군용통신 장비업체인 휴니드(14.92%)와 무인항공기 등을 생산하는 퍼스텍(14.78%)도 상한가를 기록했다.반면 북한의 미사일 발사로 남북관계가 경색될 것이라는 우려에 광명전기(4.82%), 이화전기(-4.71%), 선도전기(-3.44%) 등 남북 경제협력 관련주들은 일제히 하락했다. 이날 방산주가 급등세를 보인 것인 북한이 평안북도 동창리 발사장의 발사대에 1단 로켓 추진체를 장착하며 로켓발사를 강행할 가능성이 커졌기 때문이다. 북한이 장거리미사일 발사를 강행할 경우 남북관계 악화 지속으로 군사장비에 대한 수요가 늘 것이라는 기대가 관련주에 대한 투자심리를 자극했다는 분석이다.하지만 전문가들은 북한의 미사일발사가 이벤트성으로 끝나는 경우가 많았고 실제 발사 후에도 관련산업에 미치는 영향이 크지 않기 때문에 무턱대고 추격매매하는 것은 자제해야 한다고 지적했다.이병준 동양증권 연구원은 ""지난 10년 넘게 남북관계에 따른 이슈가 발생할 때마다 방산주와 남북경협주가 요동쳤지만 장기적으로 관련 종목에 의미 있는 변화를 주는 일은 드물었다""며 ""미사일 발사와 같은 이슈는 정치쇼에 불과한 경우가 많기 때문에 분위기에 편승하는 투자는 오히려 손실을 키울 수 있다""고 조언했다.구경우기자 bluesquare@sed.co.kr[한국아이닷컴 인기기사]☞돈 없는 한국 여성들도… 의외의 현실☞흙탕물 튀겨도 감탄하는 '전설의 벤츠'☞과감한 노출 즐기던 여성들 '날벼락'☞""심각하다"" 북한 왜 이렇게까지…☞한국 옷 입어보더니… 그 여성들 '난리법석'[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.11.26,1932,전체,시가총액 1.3조 코스닥 대장주가 개미 무덤으로,"막바지로 치닫는 18대 대선레이스에서 안철수 무소속 후보가 전격 사퇴한 직후 정치판보다 증시에서 더 곡소리가 났다. 월급을 모아 안랩 주식을 꼬박꼬박 사왔는데 이럴 수 있냐는 탄식이 터져나왔고, 그 와중에 일부는 안랩의 적정주가가 얼마인지 주판알을 튀기기 바빴다. 　""언제 안철수가 안랩 주식을 사라고 한 적 있냐""는 어느 '개미'(개인투자자)의 냉소 섞인 지적처럼 안 전후보 자신이 매수를 부추긴 건 아닌데 주식투자 게시판은 특정인을 향한 무책임한 비난이 난무한다. 5년 전 17대 대선 당시와 닮은꼴이다.◇보안 지킴이 안랩, 누가 테마주로 만들었나＝안 후보가 대선출마를 포기한 후 첫 거래일인 26일 안랩 주가는 개장과 동시에 하한가로 곤두박질쳤다. 하룻새 시가총액이 600억원 증발하며 코스닥 시총순위 49위로 떨어졌다. 안 후보가 정치권에 등장해 사퇴하기까지 449일 동안 안랩을 비롯한 안철수테마주의 주가는 그의 정치행보와 나란히 롤러코스터를 탔다. 2011년 9월2일 '청춘콘서트'에서 서울시장 출마를 시사하면서 그에 대한 지지율이 50%를 넘자 안랩 주가도 고공행진을 시작했다. 서울시장 출마설이 사전에 돌면서 1만원대였던 안랩 주가는 3만9800원으로 뛰어올랐고 나경원 새누리당 후보를 꺾을 대항마로 화려하게 부상하면서 주가는 더 탄력받았다. 곧이어 9월6일 박원순 후보에게 양보하며 출마의사를 접자 조정이 왔다. 다시 10·26 서울시장 보궐선거가 끝나고 5만원대로 떨어졌던 안랩 주가는 안 후보가 대선의 유력주자로 부각되자 올 1월6일 16만7200원 최고점을 찍었다. 당시 시가총액이 1조3400억원에 달해 코스닥시장 순위 2위로 단숨에 올라왔다. 하지만 대선출마에 대한 명확한 입장을 밝히지 않은 3개월여 동안 안랩 주가는 다시 8만원대로 추락했다. ""출마하겠다""는 정확한 발언이 없는 가운데 추측과 해석이 난무하면서 출마가 기정사실화됐고 주가는 이런 추측과 해석을 따라 춤을 췄다. 아이러니한 것은 안 후보가 출마를 공식 선언한 지난 9월19일 전부터 안랩 주가가 하락세로 꺾였다는 것이다. 9월14일 12만9300원을 기점으로 문재인 후보와의 단일화 논의가 진행되는 중에도 안랩 주가는 맥없이 밀렸다. 안 후보의 대선후보 사퇴 여부와 무관하게 이미 하락 쪽으로 가닥을 잡고 있었던 셈이다. 지지부진하게 시간을 끌었던 두 후보간 단일화 논의가 투자심리를 꺾은 측면도 있다. ◇테마주의 유혹, ""각본 같은데 배우만 달라""＝전문가들은 시기가 다를 뿐 정치테마주의 끝은 여타 테마주처럼 거품 빠지기로 끝날 수밖에 없다고 지적한다. 지난 17대 대선테마주의 행보를 돌아보면 결국 실적 등 숫자로 검증되지 않는 주가는 재조정되는 과정을 거쳤다. 안랩의 지난해 연결기준 매출은 1032억원, 영업이익은 80억원으로, 이 실적으로 시가총액 1조원을 넘는다는 것은 상식적으로 납득하기 어렵다. 7대 대선을 앞두고 후보간 기싸움이 한창이던 5년 전 여의도에도 'OOO' 테마주가 판을 쳤다. 이화공영, 홈센타, 특수건설, 삼호개발 등은 '이명박테마주'로 불렸고 퍼스텍, 사조전자, 아남전자 등이 '이회창테마주'로 꼽혔다. '정동영테마주'의 대표로는 세명전기가 꼽혔다. 당시 테마주의 흐름은 18대 대선을 앞둔 현재와 흡사하다. 2007년 대선후보 등록 전 3자경쟁체제가 굳어지자 후보별 테마주가 급등하며 고점을 찍은 후 후보등록이 끝나고 여론조사를 통해 특정 후보의 승리가 유력시되자 하락세를 탔다. '이명박테마주'로 불린 한두 개 종목을 제외하면 대선 이후 주가는 모두 급락했다. 한 증권사 연구원은 ""정치와 증시모두 꿈을 좇고 꿈을 먹고 자란다는 점에선 공통점이 많다""며 ""하지만 대선엔 최종 당선자라는 확실한 승자(?)가 있지만 대선테마주에 투자한 개미투자자들은 주가 급등락에 따라 큰 손실을 볼 수 있다""고 지적했다.                            "
퍼스텍,2012.09.25,1044,전체,"중견기업, 잇따라 뭉칫돈 조달…불황 끝 봤나?"," MTIR sponsor신성솔라에너지 등 중견기업이 잇달아 유상증자 등 방식으로 수백억 규모 자금조달에 나섰다.이 기업들은 유럽 발 글로벌 재정위기 영향으로 최근 수익성이 하락하면서 재무구조를 개선하기 위해 자금수혈에 나선 것으로 분석된다. 이와 관련 신성솔라에너지와 에이스테크놀로지의 부채비율(6월 말 기준)은 각각 210%와 143%로 높은 수준이었다.주목되는 점은 이 기업들이 이번에 확보할 자금 가운데 절반 이상을 신사업 혹은 기존사업 투자에 할애하기로 한 점. 이는 머지않아 경기가 회복될 것으로 전망하고 있으며, 또 그 시기에 급작스럽게 늘어날 거래처 주문에 발 빠르게 대응하기 위한 전략으로도 풀이된다.25일 관련업계에 따르면 신성솔라에너지 (950원 16 1.7%)와 탑엔지니어링 (10,050원 150 1.5%), 에이스테크 (8,130원 20 0.2%)놀로지 등 중견기업은 재무구조 개선 및 신사업 투자를 위해 100억∼300억원 규모로 유상증자와 신주인수권부사채(BW), 전환사채(CB) 등을 발행했다.태양광기업 신성솔라에너지는 300억원 규모 유상증자를 결의했다. 증자비율은 47.31%에 달하며 예정발행가는 현 주가보다 25% 할인된 1640원이다. 신주배정기준일은 내달 16일이며, 주주 청약예정일은 11월 29일부터 이틀간이다.신성솔라에너지 관계자는 ""태양광시장이 위축된 상황에서도 한국투자증권 등 증권사 4곳이 실권주 전량을 인수키로 한 점은 회사의 미래가치를 긍정적으로 평가받은 것으로 본다""이라며 ""자금 가운데 100억원은 채무상환, 나머지 200억원은 태양광 원재료를 구매하는데 활용할 것""이라고 말했다.디스플레이장비회사 탑엔지니어링은 우리은행 사모펀드(KOFC우리그로쓰챔프)를 대상으로 120억원 규모 BW를 발행했다. 채권은 3년 만기에 이자율 4.0%(표면이자율 1.0%)이며 행사가액은 현 주가보다 10% 정도 할인된 4417원이다.탑엔지니어링 관계자는 ""조만간 시작되는 중화권 디스플레이 업체들의 투자에 적극 대응하고 차세대 디스플레이로 각광 받는 유기발광다이오드(OLED) 장비 개발에도 자금을 활용할 것""이라며 ""김원남 대표도 BW에 참여해 지분율을 12.96%에서 17.13%로 늘려 경영권을 강화할 것""이라고 말했다.통신장비기업 에이스테크놀로지는 산업은행 부평지점을 대상으로 100억원 규모 CB 발행을 결정했다. 사채는 3년 만기로 이자율 5.3%(표면이자율 1.0%)이며 전환가액은 현 주가보다 조금 낮은 3020원이다.에이스테크놀로지는 최근 퍼스텍 (2,085원 15 0.7%)으로부터 방위산업용 장비를 처음 수주하면서 이동통신장비에 이어 방산분야로 영역 확대를 본격화했다. 이 회사는 통신장비와 방산에 이어 차량용 전자장치사업에도 나서는 등 주력사업을 △이동통신 △방위산업 △차량용 전자장치 등 3개 분야로 재편한다는 계획이다.                            "
퍼스텍,2012.09.06,0113,전체,"퍼스텍, 국군에 헬기 운용 패키지 지원","전용우(오른쪽) 퍼스텍 대표이사와 제프훈아구스타웨스트랜드 수석부사장이 6일 서울 하얏트호텔에서 군수지원협력 관련 양해각서(MOU)를체결한뒤악수를 나누고 있다. 사진제공=퍼스텍영국 아구스타웨스트랜드와 통합군수지원 사업 MOU 방위산업 전문업체인 퍼스텍이 영국의 헬기전문업체인 아구스타웨스트랜드(AgustaWestland)와 군수지원협력 양해각서(MOU)를 체결했다.이에 따라 퍼스텍은 아구스타웨스트랜드 헬기 운용에 필요한 통합 군수지원 패키지를 국군에 제공할 방침이다. 퍼스텍은 특히 국내에 단계별로 성과기반군수지원(Performance Based Logistics) 서비스 체계를 도입해 최종적으로는 아구스타웨스트랜드가 영국 국방부에 제공하고 있는 항공기 통합운용지원(Integrated Operational Support) 체계를 적용할 계획이다. 퍼스텍은 6일 서울 하얏트호텔에서 전용우 퍼스텍 대표이사, 제프 훈 아구스타웨스트랜드 수석부사장 등이 참석한 가운데 아구스타웨스트랜드와 MOU 체결식을 가졌다. 전 대표는""방위청에서 해외에 도입할 예정인 해상작전헬기 사업을 시작으로 사업 범위를 확대할 예정""이라며 ""아구스타웨스트랜드와 앞으로의 사업진행방향에 대해서도 폭넓게 의견을 교환했다""고 말했다. 해상작전헬기 사업은 북한의 잠수함 및 수상함 전력에 대비하기 위해 울산급 차기호위함에 탑재할 헬기를 획득하는 사업으로 1차 사업비는 5,538억원이다.퍼스텍은 이번 아구스타웨스트랜드와의 통합군수지원 사업 협력을 계기로 항공기 유지보수서비스(Maintenance, Repair and Overhaul)사업에도 진입할 예정이다. 아구스타웨스트랜드는 국내에 보급된 링스헬기, 군용헬기, 상업용 헬기 등을 개발ㆍ제조하고, 통합군수지원서비스까지 제공하는 글로벌 기업이다.윤경환기자 ykh22@sed.co.kr[한국아이닷컴 인기기사]☞사상 초유 사태… 발칵 뒤집힌 일본☞이것 추진하면 한국군 강력해지는데…☞아이폰·갤럭시 돌풍 잠재울 '괴물폰'☞걸리면 패가망신… 무서운 '악마의 덫'☞뒷목이… 이런 증상 있다면 즉시 병원가라[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.08.21,1812,전체,경제발전 이끈 33인의 작은 영웅," 21일 서울 여의도 중소기업중앙회 본관에서 열린 제4차 ‘중소기업을 빛낸 얼굴들’ 헌정식에서 중소기업중앙회장단과 수상자들이 한자리에 모였다. 앞줄 왼쪽 세번째부터 박주봉 중기중앙회 부회장, 김경배 중기중앙회 부회장, 구연찬 자중회장, 김진형 중소기업비서관, 김기문 중소기업중앙회장, 김동선 중소기업연구원장, 한영수ㆍ정태일ㆍ배조웅 중기중앙회 부회장. /사진제공=중기중앙회 중기중앙회, 중소기업을 빛낸 얼굴 헌정식중소기업중앙회는 권혁홍 신대양제지 대표, 오석송 메타바이오메드 대표 등 모범 중소기업인 33명을 제4차 '중소기업을 빛낸 얼굴들'로 선정해 21일 기념 동판 헌정식을 가졌다. 이에 따라 중소기업을 빛낸 얼굴들은 총 143명으로 늘어났다.중소기업을 빛낸 얼굴들은 그동안 '자랑스러운 중소기업인상'과 산업훈장을 받은 중소기업인 가운데 창의와 혁신으로 견실하게 기업을 경영해 국가 경제발전에 기여한 기업인들이다.김기문 중기중앙회장은 이날 오후2시 서울 여의도 본관 2층 로비에서 강창일 국회 지식경제위원장, 김진형 대통령 중소기업비서관, 박철규 중소기업진흥공단 이사장, 김동선 중소기업연구원장 등이 참석한 가운데 33명의 '중소기업을 빛낸 얼굴' 기념 동판 헌정ㆍ부착식을 가졌다.중기중앙회는 중소기업인의 자긍심과 중소기업에 대한 인식을 높이기 위해 지난 2007년부터 헌정식을 열고 있으며 이번에 헌정대를 전면 리뉴얼했다. ◇제4차 '중소기업을 빛낸 얼굴들'(33명)=▦강재우 일야하이텍 대표(2011) ▦고 강봉조 동양종합식품 대표(2000) ▦권혁홍 신대양제지 대표(2010) ▦김덕술 삼해상사 대표(2009) ▦김동규 한창산업 대표(2011) ▦김동우 신우콘크리트산업 대표(2012) ▦김용길 KB오토시스 대표(2010) ▦김원길 안토니 대표(2012) ▦김진기 세지화학공업 대표(2011) ▦김학준 새한마이크로텍 대표(2003) ▦류한익 봉산 대표(2012) ▦박재돈 한국파마 대표(2009) ▦박종서 상진 대표(2010) ▦박칠구 GB스타일 대표(2011) ▦손인국 이구산업 대표(2009) ▦안영구 유니크 대표(2012) ▦오석송 메타바이오메드 대표(2011) ▦윤재규 명성공업 대표(2010) ▦이상원 상아프론테크 대표(2009) ▦이영태 세종전기공업 대표(2012) ▦이재광 광명전기 대표(2012) ▦이재수 동광인터내셔날 대표(2011) ▦이한욱 월드이노텍 대표(2009) ▦이혁렬 에스폴리텍 대표(2012) ▦장성숙 우신피그먼트 대표(2012) ▦장영규 코리아퍼스텍 대표(2009) ▦정인수 동인기연 대표(2011) ▦정태화 아진피앤피 대표(2009) ▦조성환 신성컨트롤 대표(2011) ▦차순자 보광직물 대표(2010) ▦한용택 이노블록 대표(2011) ▦한재권 서도산업 대표(2012) ▦한형기 에스에이씨 대표(2012)*가나다순, ()안은 산업훈장 등 수상년도홍준석기자 jshong@sed.co.kr[한국아이닷컴 인기기사]☞일본 이대로 가다간… 무서운 경고☞술집 여주인 등 다섯명을 끔찍하게… 충격☞한국에 보복 하려는 일본, 급기야…☞지나치게 많은 커피전문점들, 결국…☞한국 기술력 보더니… 외국인들도 경악[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.08.21,1400,전체,"중기중앙회, '중기를 빛낸 얼굴들 헌정식' 열어","↑중소기업중앙회는 21일 서울 여의도 본관에서 중소기업인 의욕고취를 위한 ‘제4차 중소기업을 빛낸 얼굴들’ 헌정식을 열었다. 사진 앞줄 왼쪽 4번째부터 김경배 중소기업중앙회 부회장, 구연찬 자중회장, 김진형 중소기업비서관, 김기문 중소기업중앙회장, 김동선 중소기업연구원장, 한영수 중소기업중앙회 부회장, 정태일 중소기업중앙회 부회장중소기업중앙회는 서울 여의도 본관에서 중소기업인 의욕고취를 위한 '제4차 중소기업을 빛낸 얼굴들' 헌정식을 열었다고 21일 밝혔다. 이 행사는 강창일 국회 지식경제위원장, 김진형 중소기업비서관, 박철규 중소기업진흥공단이사장, 김동선 중소기업연구원장 등 40여 중소기업인이 참여한 가운데 열렸다. 중기중앙회는 2007년부터 창의와 혁신으로 기업을 경영해 국가 경제발전에 기여한 모범 중소기업인을 선정하고 동판을 제작, 헌정하고 있다. 이번 제4차 중소기업을 빛낸 얼굴들은 그동안 자랑스러운 중소기업인상 및 산업훈장을 수훈한 중소기업인 중 33명을 선정했다. 김기문 중기중앙회 회장은 ""한국경제는 대기업 중심 압축성장에 따른 취약한 산업구조와 대·중소기업간 불공정한 거래관행을 개선하는 것이 시급하다""며 ""중소기업 공정거래 환경조성에 역량을 집중해 중소기업이 중견기업으로 성장할 수 있는 토대를 마련할 것""이라고 말했다.이하 중소기업을 빛낸 얼굴에 선정된 중소기업인△강재우 일야하이텍 대표 △고 강봉조 동양종합식품 대표 △권혁홍 신대양제지 대표 △김덕술 삼해상사 대표 △김동규 한창산업 대표 △김동우 신우콘크리트산업 대표 △김용길 KB오토시스 대표 △김원길 안토니 대표 △김진기 세지화학공업 대표 △김학준 세한마이크로텍 대표 △류한익 봉산 대표 △박재돈 한국파마 대표 △박종서 상진 대표 △박칠구 GB스타일 대표 △손인국 이구산업 대표 △안영구 유니크 대표 △오석송 메타바이오메드 대표 △윤재규 명성공업 대표 △이상원 상아프론테크 대표 △이영태 세종전기공업 대표 △이재광 광명전기 대표 △이재수 동광인터내셔날 대표 △이한욱 월드이노텍 대표 △이혁렬 에스폴리텍 대표 △장성숙 우신피그먼트 대표 △장영규 코리아퍼스텍 대표 △정인수 동인기연 대표 △정태화 아진피앤피 대표 △조성환 신성컨트롤 대표 △차순자 보광직물 대표 △한용택 이노블록 대표 △한재권 서도산업 대표 △한형기 에스에이씨 대표                            "
퍼스텍,2012.08.15,1621,전체,한국에 '떼돈' 벌어 줄 최첨단 로봇,"최재순(왼쪽) 서울아산병원 의공학연구개발센터 교수 등 연구진이 중재시술로봇 시제품을살펴보고 있다. 사진제공=산업기술평가관리원바늘구멍 수술로봇 개발 땐 시장 선점 기대[원천기술 강국 만들자]수술에서 비행까지 로봇시대간·폐 등 1cm이하까지 치료상처 최소화·회복도 빨라 KIST 등 비행로봇 도전장국내 로봇기술 걸음마 수준… 투자 확대·인력 양성 시급 병원 수술실에 누워 있는 환자 위로 3m 높이 로봇이 보인다. 수술을 담당하는 의사가 옆에 앉아 3차원 화면을 보며 조작하자 로봇 팔도 함께 움직인다. 이같은 로봇수술은 우리나라에서 흔히 볼 수 있는 장면이다.국내에 로봇수술이 도입됐던 2005년에는 24건에 불과했다. 그러나 로봇수술은 지난 2010년 6,500건으로 급격히 늘면서 대세가 됐다. 수술영역도 각종 암은 물론이고 흉부외과, 산부인과, 이비인후과 등으로 확대됐다. 다소 비용이 비싼 편임에도 로봇수술을 택하는 경우가 점점 더 많아지고 있다.이처럼 로봇수술이 급증하자 미국 회사인 인튜이티브 서지컬(Intuitive Surgical)의 금고엔 돈이 넘쳐나고 있다. 다빈치시스템이라는 수술로봇을 독점 생산하고 있는 덕이다. 이 회사의 매출은 지난해 1조5,000억원을 넘어섰다. 로봇 분야는 산업강국을 자처하는 한국이 원천기술이 없어 고스란히 시장을 내주고 있는 대표적인 사각지대다. 다행히 최근 들어 국내에서 로봇 기술을 확보하기 위한 대장정이 시작돼 기대감이 높아지고 있다. 15일 산업기술평가관리원(KEIT)에 따르면 서울아산병원을 비롯 한국과학기술원, 현대중공업, 서울대학교, 로봇산업진흥원, 알에프메디컬 등 10곳이 바늘삽입형 영상중재시술이 가능한 의료용 로봇 개발을 위해 컨소시엄을 만들었다. 해당 부위의 생체정보를 얻는 지능형바늘에 센서를 달아 1cm 이내까지도 치료하는 로봇을 만들려는 시도다. 이를위해 이 컨소시엄은 산업융합원천기술개발사업의 문을 두드려 향후 5년간 정부로부터 연 20억원씩 총 100억원의 지원금을 받게 됐다.신체를 절개하는 방법 대신 여러 굵기의 바늘을 사용해 병이 발생한 부위를 시술하는 중재시술은 해마다 시술 건수가 14.8%씩 늘고 있다. 환자에게 최소한의 상처를 남길 뿐만 아니라 감염위험이 적고, 회복이 용이한 게 장점이다. 하지만 치료에 필요한 지점이나 혈관을 찾을 때 외부 영상 장비의 방사선에 의료진이 반복적으로 노출돼야 했던 문제가 있었다.아산병원 컨소시엄이 개발 중인 로봇시스템은 시술자와 환자의 방사선 노출 위험도를 낮출 것으로 기대된다. 또 간, 폐, 신장, 림프절 내 1cm 급의 작은 부위까지로 치료 범위가 더욱 넓어지고 영상촬영과 시술을 자동화·단순화시킬 수 있다. 최재순 서울아산병원 교수는 ""다양한 의료로봇 기술로 저변이 확대되는 기술적 파급효과가 크며 세계 수술로봇시장을 선점할 수 있을 것""이라고 밝혔다.KEIT에 따르면 세계 로봇시장은 지난 2010년 전년대비 70.2% 성장한 94억달러 규모로 추산된다. 특히 세계 로봇시장은 2013년 300억달러 규모를 형성해 본격적인 시장 성장단계에 진입하고 2018년에 약 1,000억달러에 이를 전망이다. 로봇기술은 과거 단순히 노동을 대체하는 수단이었다면 이제는 인간과 공존하는 서비스를 창출하면서 진화 중이다. KEIT의 한 관계자는 ""미국, 유럽, 일본, 중국 모두 로봇산업에 대한 투자를 확대하고 있다""며 ""로봇시장 선점을 위해서는 연구개발(R&D) 투자재원을 확대하고 인력양성을 강화하는 것이 시급하다""고 말했다.국내 기업, 연구소들은 수술로봇에 이어 비행로봇 개발에도 도전장을 던졌다. 퍼스텍은 한국과학기술연구원(KIST), 한국항공우주연구원, 컨벡스, 유콘시스템과 함께 1시간 이상 비행이 가능한 수직 이착륙 비행로봇 시스템 개발에 착수한 것. 산업융합원천기술개발 과제로 지원되는 이 사업은 총 개발기간 5년에 정부출연금 100억원이 투입될 예정이다. 착수 후 2년은 개발환경 구축 및 세부단위로 개발이, 이후 3~5년은 다양한 성능시험을 통해 완성도를 높이게 된다.기존에는 지상에 정지된 곳에서 비행로봇을 통해 들어오는 정보를 확인하고 항공기를 제어하는 형태로 운용됐다. 그러나 비행로봇이 통신이 가능한 일정 범위를 벗어나면 활용도가 떨어지는 단점이 있었다. 이를 극복하기 위해 퍼스텍 컨소시엄은 도킹스테이션을 장착한 차량에서 자동으로 수직 이착륙이 가능한 시스템을 구축할 방침이다. 비행로봇 분야는 적의 차량 추적, 전장 감시 인식 등의 국방 분야뿐 아니라 재난구조, 방송중계 등 다양한 민간분야에서도 활용 가능성이 높다. 항공컨설팅 회사인 틸 그룹 (Teal Group)은 비행로봇 전체 시장규모는 2013년 43억달러에서 2017년 58억달러 이상으로 성장할 것으로 예측했다.KEIT의 한 관계자는 ""로봇은 사람이 직접 하면 위험한 화재나 재난 상황 등에 활용도가 무궁한 핵심원천기술로 부각되고 있어 지속적인 성장이 예상된다""고 분석했다.황정원기자 garden@sed.co.kr[한국아이닷컴 인기기사]☞한국 잡으려다 자칫… 日기업들 벌벌 떤다☞목·어깨 뻐근하다면 이것부터 의심해라☞한국 군함·잠수함·해병대까지 독도로…☞한국 미워하는 일본인들이… 심상찮다☞일본 한마디에… 발칵 뒤집힌 한국[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.07.18,1548,전체,북 중대발표 해프닝… 방산·경협주 출렁,"		 북한의 '중대발표' 해프닝에 방위산업주와 남북경협주 등 관련주들이 크게 출렁였다.18일 국내 증시에서 방산주는 오전11시께 북한이 낮12시 중대발표를 할 것이라는 소식이 전해지면서 일제히 큰 폭으로 올랐다. 방산주로 평가되는 빅텍과 스페코가 각각 10% 이상 급등한 데 이어 휴니드와 퍼스덱도 5% 이상 뛰었다. 북한이 6자회담에 복귀하는 것 아니냐는 추측이 나돌면서 이화전기ㆍ광명전기ㆍ선도전기 등도 8~12%나 급등했다.하지만 정작 중대발표의 내용이 김정은 국방위원회 제1위원장에게 '원수' 칭호를 부여하기로 했다는 것으로 확인되자 관련주들은 일제히 급락했다. 빅텍은 -3.87%로 장을 마쳤고 스페코(-2.50%), 휴니드(-4.53%), 퍼스텍(-3.00%)도 큰 폭으로 하락하며 거래를 마쳤다. 남북경협주도 마찬가지 상황에 처해 12% 넘게 급등하던 이화전기는 0.92% 오른 채 장을 마쳤고 광명전기(-1.10%), 선도전기(-2.74%) 등도 크게 하락했다. 이들 종목의 하루 등락폭은 대부분 10%를 넘어섰다.전문가들은 북한 관련주들이 급등락을 거듭한 상황에 대해 이슈를 쫓아다니는 테마주의 특성을 전형적으로 보여준 사례라고 지적했다. 이병준 동양증권 연구원은 ""중대발표라기에 뭔가 대단한 것을 기대하고 이유 없이 주가가 급등했지만 허무한 발표에 김이 새면서 다시 떨어진 것""이라며 ""소문을 쫓는 테마주들의 전형적인 특징을 보여줬다""고 설명했다.구경우 기자 bluesquare@sed.co.kr[한국아이닷컴 인기기사]☞이럴수가 한국이 세계최초 만들었는데…충격☞[단독] ""한국 제품 최고다"" 침이 마르게 극찬☞애플도 경악할 '초강력 스마트폰' 나오나☞세계 최초… 한국 첨단기술력 대단하네☞'스크린 골프장' 충격 실태에 등골 오싹[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
퍼스텍,2012.07.17,0113,전체,"퍼스텍, 133억 비행로봇 개발 국책사업 참여","		 방위산업체 퍼스텍이 17일 총 133억원 규모의 '한 시간 이상 비행이 가능한 다목적 수직이착륙 비행로봇 시스템' 국책사업 주관업체에 선정됐다고 밝혔다. 이번 사업은 지식경제부에서 주관하는 2012년 산업융합원천기술개발사업ㆍ로봇산업원천기술개발사업의 일환으로 5개 기관 및 기업체가 참여한다. 기간은 올 6월부터 오는 2017년 5월까지다. 퍼스텍은 이번 사업에서 시스템통합(SI) 역할과 비행체 통합설계및 체계총괄 등의 역할을 맡는다.다목적 수직이착륙 비행로봇은 수직 이륙해 시속 150Km/h로 목표 지점까지 이동할 수 있고 1시간 이상 체공하면서 지상에 고정돼 있거나 이동 중인 목표물을 연속적으로 추적해 영상 정보를 전송할 수 있는 무인기다. 또 크기가 작고 좁은 지역에서도 운영이 가능해 화재, 치안감시, 원격탐사, 차량추적, 대형구조물 원격진단 등 국방분야가 아닌 민간 분야에서도 다양하게 활용할 수 있다.전용우 퍼스텍 대표는 ""그동안 무인기시장 성장에 대비해 무인 항공기ㆍ비행선을 비롯해 지상통제시스템, 감지센서 등 무인시스템 전반의 통합솔루션을 구축했다""며 ""국내 지형에 적합한 수직이착륙 비행로봇이 상용화되면 매출증대와 수입대체효과가 기대된다""고 말했다.윤경환기자 ykh22@sed.co.kr[한국아이닷컴 인기기사]☞운전하는 사람들에 날벼락 같은 소식☞여윳돈 1억원 없으면… 참담한 한국 현실☞무시무시한 '집값 반토막 쓰나미' 덮쳤다☞현대차, 車왕국 휩쓸 '비장의 무기' 내놓나☞식사후에 수박 먹으면… 놀라운 효능[ⓒ 인터넷한국일보(www.hankooki.com), 무단 전재 및 재배포 금지]"
